OrderID,OrderDate,Region,Category,Product,CustomerSegment,Quantity,UnitPrice,Discount,Sales,Profit
ORD-10274,2023-05-01,Central,Electronics,Keyboard,Consumer,3,954.5,0.15,2433.98,621.98
ORD-10275,2023-07-15,North,Office Supplies,Pen Set,Consumer,7,52.61,0.0,368.27,107.83
ORD-10276,2023-06-26,North,Furniture,Desk,Consumer,3,338.48,0.0,1015.44,209.67
ORD-10277,2023-03-17,,Office Supplies,Stapler,Home Office,4,41.07,0.0,164.28,14.01
ORD-10278,2024-03-25,South,Electronics,Monitor,Corporate,3,235.57,0.0,706.71,110.45
ORD-10279,2024-12-13,East,Furniture,Sofa,Corporate,6,225.23,0.0,1351.38,456.71
ORD-10280,2023-06-24,East,Electronics,Laptop,Home Office,2,850.89,0.0,1701.78,364.19
ORD-10281,2023-08-27,Central,Electronics,Laptop,Consumer,7,437.79,0.0,3064.53,856.35
ORD-10282,2023-04-13,North,Electronics,Laptop,Corporate,5,961.67,0.0,4808.35,1271.29
ORD-10283,2023-03-14,North,Electronics,Keyboard,Corporate,9,1019.83,0.05,8719.55,1771.54
ORD-10284,2023-05-19,South,Electronics,Laptop,Home Office,6,373.01,0.0,2238.06,475.65
ORD-10285,2023-02-18,South,Electronics,Headphones,Consumer,3,974.39,0.0,2923.17,453.55
ORD-10286,2024-07-27,West,Office Supplies,Printer Paper,Home Office,2,2.49,,4.48,0.87
ORD-10287,2023-11-13,West,Office Supplies,Notebook,Consumer,7,45.6,,287.28,79.73
ORD-10288,2023-02-13,West,Electronics,Smartphone,Consumer,7,449.01,0.1,2828.76,509.03
ORD-10289,2024-04-14,West,Furniture,Desk,Corporate,8,581.71,0.0,4653.68,569.84
ORD-10290,2024-12-16,East,Furniture,Sofa,Home Office,3,484.35,0.15,1235.09,306.12
ORD-10291,2024-05-19,East,Office Supplies,Stapler,Corporate,5,49.9,0.1,224.55,25.96
ORD-10292,2024-03-12,West,Office Supplies,Printer Paper,Corporate,1,27.08,0.05,25.73,3.32
ORD-10293,2024-08-13,South,Electronics,Monitor,Corporate,7,543.33,0.2,3042.65,905.57
ORD-10294,2023-07-01,West,Electronics,Smartphone,Home Office,3,1123.61,0.2,2696.66,330.2
ORD-10295,2024-04-03,East,Office Supplies,Folder,Corporate,3,39.95,0.0,119.85,6.61
ORD-10296,2023-12-22,South,Office Supplies,Stapler,Home Office,3,25.34,0.05,72.22,25.08
ORD-10297,2023-03-15,North,Electronics,Smartphone,Home Office,5,1048.67,0.1,4719.02,900.32
ORD-10298,2023-04-23,North,Furniture,Sofa,Corporate,7,385.62,0.15,2294.44,190.48
ORD-10299,2023-12-09,North,Electronics,Smartphone,Consumer,7,130.27,0.05,866.3,89.93
ORD-10300,2024-12-21,West,Electronics,Headphones,Corporate,8,945.97,0.15,6432.6,2175.99
ORD-10301,2023-04-04,South,Electronics,Keyboard,Consumer,8,1008.86,0.0,8070.88,1841.98
ORD-10302,2024-12-21,Central,Office Supplies,Stapler,Home Office,8,44.77,0.15,304.44,26.66
ORD-10303,2024-04-09,Central,Office Supplies,Notebook,Corporate,1,27.25,0.1,24.52,7.79
ORD-10304,2023-04-08,South,Furniture,Sofa,Corporate,4,81.97,0.05,311.49,65.09
ORD-10305,2024-08-06,Central,Office Supplies,Stapler,Corporate,4,23.2,0.1,83.52,5.74
ORD-10306,2023-08-11,East,Furniture,Desk,Corporate,8,144.23,,1153.84,165.58
ORD-10307,2023-12-09,South,Electronics,Laptop,Consumer,6,872.46,0.1,4711.28,1047.25
ORD-10308,2024-02-03,North,Furniture,Lamp,Consumer,9,52.03,0.05,444.86,86.73
ORD-10309,2023-08-15,East,Furniture,Sofa,Consumer,1,726.51,0.0,726.51,160.06
ORD-10310,2024-08-29,West,Furniture,Sofa,Home Office,6,603.62,0.15,3078.46,306.59
ORD-10311,2024-12-20,North,Furniture,Lamp,Corporate,1,646.28,0.1,581.65,129.11
ORD-10312,2023-05-07,South,Electronics,Keyboard,Home Office,2,727.27,0.0,1454.54,237.03
ORD-10313,2023-09-30,East,Furniture,Desk,Consumer,7,503.56,0.0,3524.92,993.16
ORD-10314,2024-12-22,Central,Office Supplies,Notebook,Corporate,5,11.9,0.1,53.55,3.41
ORD-10315,2023-05-23,South,Electronics,Monitor,Home Office,9,191.91,0.05,1640.83,495.13
ORD-10316,2023-04-08,North,Electronics,Monitor,Consumer,1,178.33,0.1,160.5,17.65
ORD-10317,2023-09-30,Central,Electronics,Headphones,Consumer,2,700.65,0.0,1401.3,385.12
ORD-10318,2023-08-15,North,Office Supplies,Stapler,Consumer,1,56.13,0.1,50.52,5.44
ORD-10319,2023-10-20,West,Office Supplies,Printer Paper,Corporate,4,57.87,0.1,208.33,44.35
ORD-10320,2023-03-24,East,Furniture,Sofa,Corporate,2,376.53,0.2,602.45,127.9
ORD-10321,2024-01-05,East,Furniture,Sofa,Consumer,7,579.7,0.2,3246.32,597.37
ORD-10322,2024-05-24,,Furniture,Desk,Corporate,8,247.51,0.15,1683.07,466.4
ORD-10323,2024-04-04,West,Electronics,Keyboard,Corporate,7,874.69,0.0,6122.83,855.1
ORD-10324,2024-07-31,South,Furniture,Bookshelf,Consumer,1,671.52,0.0,671.52,171.0
ORD-10325,2023-10-29,North,Electronics,Keyboard,Corporate,7,678.7,0.1,4275.81,1408.74
ORD-10326,2024-10-24,South,Office Supplies,Pen Set,Consumer,5,16.73,0.0,83.65,6.08
ORD-10327,2023-07-16,South,Electronics,Smartphone,Consumer,7,854.66,0.0,5982.62,1318.52
ORD-10328,2024-03-13,South,Furniture,Chair,Consumer,9,149.67,0.1,1212.33,227.16
ORD-10329,2023-07-10,Central,Furniture,Desk,Home Office,8,402.79,0.0,3222.32,211.18
ORD-10330,2023-06-15,East,Electronics,Keyboard,Corporate,1,260.07,,260.07,28.94
ORD-10331,2024-07-23,South,Electronics,Laptop,Corporate,2,1127.68,0.2,1804.29,394.52
ORD-10332,2024-01-19,East,Office Supplies,Stapler,Home Office,4,22.57,0.1,81.25,26.98
ORD-10333,2024-01-16,South,Electronics,Smartphone,Consumer,5,560.73,0.0,2803.65,472.63
ORD-10334,2023-07-09,West,Electronics,Headphones,Consumer,9,866.63,0.0,7799.67,2347.31
ORD-10335,2023-04-13,North,Furniture,Lamp,Home Office,5,279.27,0.05,1326.53,357.43
ORD-10336,2024-03-28,Central,Furniture,Desk,Corporate,2,623.78,0.0,1247.56,267.28
ORD-10337,2023-01-06,South,Office Supplies,Stapler,Home Office,1,20.81,0.1,18.73,2.88
ORD-10338,2024-06-17,East,Electronics,Monitor,Consumer,7,1188.88,0.05,7906.05,1417.52
ORD-10339,2024-12-14,Central,Office Supplies,Folder,Home Office,2,47.02,0.0,94.04,16.5
ORD-10340,2024-05-08,North,Furniture,Chair,Corporate,5,295.07,0.15,1254.05,429.4
ORD-10341,2024-07-29,North,Furniture,Sofa,Corporate,3,202.41,0.0,607.23,35.58
ORD-10342,2023-12-30,West,Office Supplies,Pen Set,Consumer,8,5.59,0.2,35.78,5.81
ORD-10343,2023-01-12,North,Electronics,Smartphone,Home Office,5,307.97,0.0,1539.85,166.27
ORD-10344,2024-09-04,Central,Furniture,Desk,Consumer,4,294.14,0.0,1176.56,260.72
ORD-10345,2023-10-12,South,Electronics,Monitor,Corporate,3,194.4,0.1,524.88,56.7
ORD-10346,2024-06-17,North,Office Supplies,Printer Paper,Home Office,9,52.76,0.0,474.84,101.46
ORD-10347,2024-09-29,South,Office Supplies,Folder,Consumer,7,27.78,0.0,194.46,19.59
ORD-10348,2023-07-08,Central,Office Supplies,Stapler,Corporate,8,37.89,0.05,287.96,87.88
ORD-10349,2023-04-17,Central,Electronics,Smartphone,Home Office,1,68.63,0.05,65.2,7.07
ORD-10350,2024-12-11,West,Furniture,Desk,Home Office,3,784.16,0.0,2352.48,595.05
ORD-10351,2024-10-17,West,Furniture,Sofa,Corporate,8,53.97,0.0,431.76,107.22
ORD-10352,2023-09-03,West,Electronics,Laptop,Corporate,9,101.75,0.2,732.6,109.59
ORD-10353,2024-05-19,West,Furniture,Sofa,Corporate,2,456.59,0.1,821.86,279.1
ORD-10354,2023-06-05,South,Electronics,Keyboard,Corporate,6,153.36,0.0,920.16,243.3
ORD-10355,2023-12-22,Central,Electronics,Laptop,Corporate,5,718.37,0.1,3232.66,776.21
ORD-10356,2024-12-10,Central,Electronics,Keyboard,Home Office,6,195.21,0.2,937.01,229.51
ORD-10357,2024-09-07,North,Office Supplies,Stapler,Consumer,6,16.76,0.0,100.56,29.62
ORD-10358,2024-10-06,North,Electronics,Keyboard,Home Office,9,486.98,0.0,4382.82,850.33
ORD-10359,2024-07-19,South,Office Supplies,Folder,Home Office,5,20.56,0.0,102.8,17.56
ORD-10360,2023-01-29,East,Office Supplies,Notebook,Home Office,4,35.21,0.1,126.76,39.53
ORD-10361,2024-11-15,Central,Office Supplies,Folder,Consumer,6,37.79,0.0,226.74,26.71
ORD-10362,2024-09-18,Central,Furniture,Bookshelf,Consumer,7,83.34,0.0,583.38,140.79
ORD-10363,2024-03-02,North,Office Supplies,Printer Paper,Corporate,4,33.6,0.1,120.96,19.29
ORD-10364,2024-10-27,East,Furniture,Sofa,Home Office,9,55.91,0.2,402.55,120.75
ORD-10365,2023-09-17,South,Office Supplies,Notebook,Home Office,2,47.82,0.05,90.86,30.96
ORD-10366,2024-04-11,East,Electronics,Monitor,Corporate,4,624.2,0.05,2371.96,200.53
ORD-10367,2024-09-09,West,Office Supplies,Folder,Corporate,6,56.55,0.0,339.3,37.08
ORD-10368,2024-05-10,East,Electronics,Headphones,Consumer,1,195.85,0.1,176.26,45.73
ORD-10369,2023-06-27,East,Electronics,Keyboard,Consumer,9,342.4,0.0,3081.6,428.03
ORD-10370,2023-07-06,Central,Office Supplies,Printer Paper,Consumer,9,29.26,0.15,223.84,16.58
ORD-10371,2023-08-10,Central,Furniture,Desk,Home Office,7,134.5,0.0,941.5,158.4
ORD-10372,2023-01-19,Central,Electronics,Headphones,Corporate,6,823.09,0.1,4444.69,678.06
ORD-10373,2024-06-24,Central,Electronics,Smartphone,Home Office,2,751.93,0.05,1428.67,458.2
ORD-10374,2023-12-30,East,Office Supplies,Pen Set,Home Office,6,48.39,0.0,290.34,95.99
ORD-10375,2023-03-26,West,Office Supplies,Stapler,Home Office,5,12.72,0.1,57.24,15.98
ORD-10376,2023-05-03,East,Office Supplies,Stapler,Corporate,6,4.97,0.05,28.33,5.52
ORD-10377,2023-12-06,East,Office Supplies,Printer Paper,Consumer,3,32.19,0.15,82.08,17.84
ORD-10378,2023-01-15,North,Office Supplies,Pen Set,Corporate,8,4.64,0.0,37.12,2.72
ORD-10379,2024-10-27,West,Furniture,Chair,Consumer,9,564.95,0.0,5084.55,837.13
ORD-10380,2024-03-19,West,Office Supplies,Notebook,Home Office,4,25.99,0.05,98.76,5.6
ORD-10381,2024-06-01,Central,Office Supplies,Folder,Consumer,2,48.26,0.05,91.69,7.68
ORD-10382,2023-04-24,East,Office Supplies,Notebook,Home Office,6,52.71,0.1,284.63,56.06
ORD-10383,2024-12-26,South,Office Supplies,Stapler,Home Office,4,23.58,0.15,80.17,5.44
ORD-10384,2024-04-27,West,Furniture,Lamp,Corporate,8,520.93,0.0,4167.44,1395.18
ORD-10385,2024-05-03,East,Electronics,Smartphone,Home Office,7,531.15,0.0,3718.05,917.51
ORD-10386,2024-04-10,South,Office Supplies,Stapler,Home Office,9,17.15,0.1,138.92,24.13
ORD-10387,2024-08-11,Central,Electronics,Monitor,Corporate,9,531.96,0.0,4787.64,836.18
ORD-10388,2023-03-16,East,Furniture,Desk,Home Office,1,86.29,0.0,86.29,7.56
ORD-10389,2023-06-02,West,Electronics,Laptop,Corporate,3,713.68,0.15,1819.88,424.93
ORD-10390,2023-02-11,South,Office Supplies,Notebook,Home Office,5,36.45,0.05,173.14,40.62
ORD-10391,2023-01-10,West,Furniture,Chair,Corporate,4,344.24,0.1,1239.26,310.64
ORD-10392,2023-09-29,North,Office Supplies,Stapler,Consumer,2,40.46,0.15,68.78,3.83
ORD-10393,2024-09-08,Central,Office Supplies,Notebook,Home Office,8,51.83,0.05,393.91,61.83
ORD-10394,2023-07-18,Central,Furniture,Sofa,Home Office,9,324.2,0.0,2917.8,433.49
ORD-10395,2024-10-26,,Electronics,Headphones,Corporate,6,885.03,0.0,5310.18,1278.8
ORD-10396,2024-01-02,West,Furniture,Chair,Home Office,1,721.72,0.1,649.55,157.5
ORD-10397,2023-05-24,South,Office Supplies,Stapler,Home Office,2,51.8,0.0,103.6,33.52
ORD-10398,2023-05-06,East,Electronics,Laptop,Corporate,6,330.11,0.0,1980.66,363.69
ORD-10399,2023-08-10,West,Office Supplies,Stapler,Corporate,8,42.89,0.1,308.81,38.82
ORD-10400,2024-09-07,North,Office Supplies,Stapler,Home Office,5,13.28,0.1,59.76,10.19
ORD-10401,2023-07-28,East,Office Supplies,Folder,Home Office,1,40.92,0.0,40.92,3.76
ORD-10402,2024-05-12,South,Office Supplies,Stapler,Home Office,9,56.64,0.0,509.76,174.99
ORD-10403,2023-01-01,North,Furniture,Sofa,Consumer,9,374.91,0.0,3374.19,1163.49
ORD-10404,2024-08-23,West,Furniture,Lamp,Consumer,2,661.39,0.1,1190.5,209.16
ORD-10405,2023-05-10,North,Electronics,Headphones,Home Office,3,1022.5,0.0,3067.5,341.33
ORD-10406,2023-09-22,South,Office Supplies,Printer Paper,Home Office,7,52.82,0.2,295.79,52.99
ORD-10407,2023-03-23,East,Office Supplies,Stapler,Consumer,6,4.06,0.0,24.36,2.92
ORD-10408,2024-09-16,Central,Electronics,Headphones,Consumer,2,560.81,0.15,953.38,50.5
ORD-10409,2023-03-12,South,Furniture,Desk,Consumer,5,342.97,0.05,1629.11,501.16
ORD-10410,2024-11-26,East,Office Supplies,Printer Paper,Corporate,7,9.95,0.0,69.65,15.09
ORD-10411,2023-10-13,West,Electronics,Smartphone,Corporate,2,616.9,0.0,1233.8,172.02
ORD-10412,2023-04-20,East,Furniture,Bookshelf,Consumer,4,731.17,0.15,2485.98,212.8
ORD-10413,2024-06-11,South,Office Supplies,Folder,Consumer,7,2.83,0.2,15.85,3.67
ORD-10414,2024-03-27,South,Furniture,Bookshelf,Corporate,6,379.87,0.1,2051.3,499.82
ORD-10415,2023-07-17,Central,Office Supplies,Pen Set,Consumer,1,57.43,0.0,57.43,5.96
ORD-10416,2023-05-10,North,Office Supplies,Pen Set,Home Office,3,29.73,0.1,80.27,8.64
ORD-10417,2024-10-24,South,Office Supplies,Stapler,Home Office,4,21.42,0.1,77.11,12.09
ORD-10418,2023-05-06,South,Electronics,Laptop,Home Office,8,323.11,0.05,2455.64,510.34
ORD-10419,2024-05-08,South,Office Supplies,Pen Set,Corporate,9,25.96,0.1,210.28,12.11
ORD-10420,2023-03-15,East,Electronics,Keyboard,Consumer,8,494.83,0.05,3760.71,449.33
ORD-10421,2023-11-14,North,Electronics,Monitor,Consumer,5,235.95,0.05,1120.76,353.42
ORD-10422,2023-10-01,Central,Furniture,Sofa,Consumer,4,322.78,0.2,1032.9,280.31
ORD-10423,2023-09-22,West,Electronics,Smartphone,Consumer,1,1053.52,0.05,1000.84,196.88
ORD-10424,2023-09-30,North,Electronics,Monitor,Home Office,8,883.88,0.1,6363.94,2114.72
ORD-10425,2024-02-12,North,Electronics,Laptop,Consumer,7,512.16,0.0,3585.12,861.95
ORD-10426,2024-10-27,South,Furniture,Chair,Consumer,2,204.18,0.05,387.94,74.69
ORD-10427,2024-08-12,West,Furniture,Desk,Corporate,9,365.86,0.0,3292.74,494.23
ORD-10428,2023-05-10,West,Office Supplies,Stapler,Corporate,6,19.95,0.05,113.71,11.77
ORD-10429,2023-09-03,East,Furniture,Lamp,Home Office,5,483.78,0.0,2418.9,684.64
ORD-10430,2023-07-11,Central,Office Supplies,Pen Set,Home Office,6,10.15,0.0,60.9,3.8
ORD-10431,2024-09-09,South,Electronics,Smartphone,Corporate,1,656.73,0.0,656.73,92.49
ORD-10432,2024-05-30,South,Furniture,Lamp,Corporate,3,722.75,0.2,1734.6,483.37
ORD-10433,2023-11-03,West,Office Supplies,Notebook,Consumer,4,9.91,0.0,39.64,11.56
ORD-10434,2024-04-04,Central,Electronics,Headphones,Corporate,8,691.9,0.0,5535.2,754.8
ORD-10435,2024-12-01,South,Furniture,Sofa,Home Office,6,77.74,0.05,443.12,33.51
ORD-10436,2023-02-26,East,Furniture,Chair,Corporate,9,120.68,0.1,977.51,67.04
ORD-10437,2023-02-26,North,Furniture,Lamp,Consumer,4,116.43,0.05,442.43,98.79
ORD-10438,2023-03-29,Central,Electronics,Monitor,Corporate,4,514.88,0.05,1956.54,264.88
ORD-10439,2023-07-29,South,Electronics,Smartphone,Home Office,2,354.99,0.0,709.98,138.94
ORD-10440,2024-02-18,East,Furniture,Lamp,Consumer,2,431.63,0.0,863.26,292.74
ORD-10441,2023-09-15,South,Office Supplies,Folder,Corporate,9,35.74,0.05,305.58,95.94
ORD-10442,2023-06-18,South,Electronics,Headphones,Home Office,4,820.22,0.1,2952.79,567.67
ORD-10443,2024-02-25,Central,Office Supplies,Folder,Consumer,7,14.13,0.2,79.13,12.07
ORD-10444,2024-11-01,North,Electronics,Headphones,Corporate,5,989.15,0.2,3956.6,658.35
ORD-10445,2023-08-14,Central,Electronics,Headphones,Corporate,1,467.91,0.0,467.91,111.48
ORD-10446,2024-11-13,Central,Electronics,Keyboard,Home Office,2,328.6,0.0,657.2,99.66
ORD-10447,2023-04-11,Central,Office Supplies,Notebook,Consumer,7,14.69,0.0,102.83,23.44
ORD-10448,2024-03-09,South,Office Supplies,Printer Paper,Consumer,1,40.5,0.0,40.5,2.72
ORD-10449,2023-03-31,North,Electronics,Monitor,Home Office,8,522.34,0.0,4178.72,1208.56
ORD-10450,2024-07-13,South,Office Supplies,Stapler,Home Office,4,35.76,0.2,114.43,15.85
ORD-10451,2024-01-04,North,Furniture,Desk,Corporate,8,92.25,0.1,664.2,207.37
ORD-10452,2023-03-25,Central,Office Supplies,Printer Paper,Consumer,2,51.76,0.0,103.52,21.11
ORD-10453,2023-10-27,West,Office Supplies,Notebook,Consumer,9,21.9,0.0,197.1,62.55
ORD-10454,2024-03-19,North,Office Supplies,Folder,Consumer,9,4.28,0.0,38.52,2.15
ORD-10455,2023-10-23,East,Furniture,Bookshelf,Corporate,1,619.04,0.2,495.23,62.03
ORD-10456,2023-03-12,Central,Furniture,Bookshelf,Home Office,6,747.56,0.0,4485.36,1514.53
ORD-10457,2024-12-10,East,Electronics,Keyboard,Consumer,9,1198.61,0.05,10248.12,2756.75
ORD-10458,2024-03-11,Central,Electronics,Headphones,Home Office,1,869.81,0.2,695.85,36.08
ORD-10459,2023-04-28,South,Office Supplies,Pen Set,Home Office,4,16.94,0.1,60.98,6.95
ORD-10460,2023-03-22,Central,Office Supplies,Printer Paper,Corporate,9,51.01,0.0,459.09,37.24
ORD-10461,2024-12-23,East,Furniture,Chair,Home Office,9,720.75,0.1,5838.08,1139.9
ORD-10462,2023-07-30,West,Electronics,Monitor,Consumer,7,265.63,0.05,1766.44,324.42
ORD-10463,2024-06-13,Central,Office Supplies,Notebook,Corporate,7,43.64,0.0,305.48,27.32
ORD-10464,2024-12-13,East,Furniture,Bookshelf,Corporate,4,304.52,0.0,1218.08,385.77
ORD-10465,2023-06-08,Central,Office Supplies,Printer Paper,Corporate,7,10.06,0.0,70.42,13.89
ORD-10466,2023-12-24,South,Office Supplies,Pen Set,Corporate,7,47.61,0.1,299.94,79.42
ORD-10467,2023-04-29,Central,Furniture,Desk,Corporate,6,340.52,0.15,1736.65,326.66
ORD-10468,2023-03-15,Central,Office Supplies,Stapler,Consumer,4,33.6,0.0,134.4,35.56
ORD-10469,2024-12-17,West,Office Supplies,Folder,Home Office,6,19.59,0.0,117.54,15.32
ORD-10470,2023-05-21,West,Office Supplies,Notebook,Consumer,4,2.57,0.0,10.28,1.06
ORD-10471,2023-04-17,East,Office Supplies,Stapler,Corporate,9,51.4,0.0,462.6,102.09
ORD-10472,2023-02-26,East,Furniture,Lamp,Home Office,5,433.89,0.05,2060.98,493.64
ORD-10473,2024-08-09,South,Electronics,Keyboard,Corporate,2,259.03,0.05,492.16,106.4
ORD-10474,2023-11-22,South,Electronics,Smartphone,Corporate,8,772.67,0.05,5872.29,1432.38
ORD-10475,2023-06-15,Central,Furniture,Lamp,Corporate,2,265.37,0.0,530.74,42.97
ORD-10476,2024-05-28,North,Furniture,Lamp,Home Office,4,371.11,0.1,1336.0,96.97
ORD-10477,2023-05-08,Central,Office Supplies,Pen Set,Home Office,3,37.4,0.1,100.98,13.38
ORD-10478,2023-01-03,East,Electronics,Monitor,Consumer,7,1197.93,0.2,6708.41,2298.84
ORD-10479,2023-12-04,East,Office Supplies,Notebook,Home Office,6,54.89,0.05,312.87,35.6
ORD-10480,2024-05-23,North,Furniture,Lamp,Corporate,2,636.05,0.0,1272.1,264.08
ORD-10481,2024-11-19,Central,Office Supplies,Pen Set,Corporate,8,42.57,0.0,340.56,85.17
ORD-10482,2023-09-16,East,Office Supplies,Folder,Consumer,6,31.06,0.15,158.41,49.6
ORD-10483,2024-04-30,Central,Electronics,Smartphone,Corporate,9,746.62,0.0,6719.58,1861.28
ORD-10484,2023-03-25,North,Electronics,Keyboard,Consumer,5,70.12,0.0,350.6,54.3
ORD-10485,2024-08-24,North,Electronics,Smartphone,Home Office,7,1014.16,0.1,6389.21,863.43
ORD-10486,2023-03-14,North,Electronics,Smartphone,Home Office,3,772.6,0.1,2086.02,306.01
ORD-10487,2023-03-23,West,Office Supplies,Pen Set,Corporate,1,18.6,0.0,18.6,3.34
ORD-10488,2023-04-15,East,Office Supplies,Stapler,Corporate,8,30.05,0.0,240.4,66.76
ORD-10489,2023-01-16,East,Office Supplies,Notebook,Corporate,1,22.35,0.1,20.12,2.87
ORD-10490,2024-01-29,South,Office Supplies,Pen Set,Home Office,7,50.32,0.2,281.79,36.55
ORD-10491,2024-08-13,West,Furniture,Chair,Corporate,8,184.57,0.0,1476.56,436.31
ORD-10492,2024-08-14,North,Furniture,Bookshelf,Consumer,4,139.04,0.15,472.74,100.93
ORD-10493,2024-04-10,South,Furniture,Chair,Corporate,7,205.91,0.0,1441.37,146.53
ORD-10494,2023-08-31,Central,Electronics,Laptop,Corporate,3,845.54,0.0,2536.62,227.13
ORD-10495,2023-10-24,Central,Office Supplies,Stapler,Corporate,7,26.95,0.0,188.65,41.89
ORD-10496,2023-06-20,Central,Electronics,Keyboard,Corporate,9,898.05,0.0,8082.45,413.1
ORD-10497,2024-01-25,Central,Furniture,Lamp,Corporate,3,112.62,0.05,320.97,73.44
ORD-10498,2024-12-22,South,Furniture,Sofa,Consumer,1,98.36,0.2,78.69,25.55
ORD-10499,2024-01-09,North,Electronics,Keyboard,Corporate,3,238.29,0.0,714.87,91.65
ORD-10500,2024-05-29,North,Furniture,Sofa,Home Office,9,789.49,0.0,7105.41,661.42
ORD-10501,2023-02-16,Central,Furniture,Desk,Corporate,8,88.02,0.0,704.16,111.51
ORD-10502,2024-03-29,Central,Furniture,Bookshelf,Home Office,1,660.2,0.15,561.17,97.24
ORD-10503,2024-10-19,West,Electronics,Monitor,Corporate,8,790.28,0.15,5373.9,1814.9
ORD-10504,2023-10-02,East,Electronics,Smartphone,Home Office,3,1137.32,0.05,3241.36,169.33
ORD-10505,2023-08-17,South,Office Supplies,Notebook,Consumer,5,35.54,0.0,177.7,55.11
ORD-10506,2023-01-18,,Furniture,Lamp,Consumer,6,404.94,0.0,2429.64,754.86
ORD-10507,2024-10-19,West,Office Supplies,Notebook,Corporate,6,16.52,0.05,94.16,18.46
ORD-10508,2024-07-16,North,Office Supplies,Pen Set,Consumer,9,19.54,0.0,175.86,30.23
ORD-10509,2023-02-03,South,Office Supplies,Stapler,Home Office,3,35.98,0.05,102.54,14.55
ORD-10510,2023-05-01,Central,Furniture,Sofa,Consumer,9,507.02,0.0,4563.18,568.05
ORD-10511,2023-12-22,Central,Office Supplies,Pen Set,Home Office,9,13.99,0.0,125.91,39.51
ORD-10512,2024-10-25,East,Office Supplies,Pen Set,Corporate,1,45.04,0.0,45.04,10.81
ORD-10513,2023-05-29,Central,Electronics,Laptop,Home Office,4,1139.23,0.0,4556.92,1147.0
ORD-10514,2023-03-17,South,Office Supplies,Printer Paper,Corporate,5,18.77,0.0,93.85,8.91
ORD-10515,2024-08-28,East,Furniture,Lamp,Home Office,3,235.91,0.0,707.73,162.64
ORD-10516,2023-12-07,Central,Electronics,Monitor,Corporate,6,817.43,0.0,4904.58,1450.63
ORD-10517,2024-07-13,East,Electronics,Laptop,Home Office,9,646.12,0.15,4942.82,1459.85
ORD-10518,2024-04-16,South,Furniture,Chair,Corporate,9,265.64,0.0,2390.76,184.61
ORD-10519,2024-10-10,Central,Furniture,Desk,Home Office,5,569.53,0.0,2847.65,752.06
ORD-10520,2024-05-30,West,Furniture,Lamp,Home Office,7,162.25,0.15,965.39,216.63
ORD-10521,2023-10-06,North,Electronics,Smartphone,Corporate,7,666.04,0.0,4662.28,1359.71
ORD-10522,2024-05-02,North,Furniture,Chair,Consumer,8,737.51,0.05,5605.08,841.96
ORD-10523,2024-06-06,Central,Office Supplies,Pen Set,Consumer,3,42.0,0.05,119.7,25.8
ORD-10524,2024-11-20,North,Office Supplies,Printer Paper,Consumer,9,44.4,0.1,359.64,20.26
